mean_x;mean_y;mean_z;var_x;var_y;var_z;peak_to_peak_x;peak_to_peak_y;peak_to_peak_z;zero_crossings_x;zero_crossings_y;zero_crossings_z;Activity
-321.87;-19.03;955.4;1834.78;5214.37;3104.04;171;301;246;0;6;0;Driving
-335.73;6.73;963.3;1274.2;3415.66;4141.14;164;238;299;0;11;0;Driving
-338.1;45.43;921.87;1297.56;2693.65;10617.85;149;220;453;0;11;0;Driving
-343.97;35.37;949.73;1393.5;2530.43;3808.46;186;192;221;0;10;0;Driving
-328.53;65.33;930.27;2944.05;2893.89;12086.0;274;229;399;0;4;0;Driving
-341.67;11.07;934.73;1411.36;3420.6;9047.86;167;218;395;0;9;0;Driving
-366.83;-4.17;948.0;1133.67;1988.01;9314.8;143;166;435;0;15;0;Driving
-375.57;-23.23;928.63;858.31;973.91;5231.63;123;134;296;0;10;0;Driving
-347.1;0.2;941.1;353.76;1355.16;2235.56;76;161;186;0;12;0;Driving
-367.17;37.2;925.17;2429.41;1715.49;10181.41;202;212;427;0;12;0;Driving
-369.8;59.67;928.6;842.96;2152.09;6874.64;137;209;348;0;5;0;Driving
-355.77;12.13;936.7;776.31;2749.58;3126.54;124;165;250;0;7;0;Driving
-382.83;25.37;903.27;4601.54;5473.9;15407.93;278;263;487;0;8;0;Driving
-382.9;-2.3;951.57;2159.49;1688.68;9832.91;171;164;351;0;15;0;Driving
-371.23;41.23;904.8;1211.78;2261.71;7839.69;133;229;314;0;8;0;Driving
-389.23;58.63;945.73;857.25;1963.37;5589.0;131;187;312;0;4;0;Driving
-372.37;42.33;912.6;319.7;1439.02;1402.37;81;172;165;0;6;0;Driving
-398.1;33.2;925.83;733.49;1426.23;5615.54;115;150;267;0;11;0;Driving
-404.77;31.27;898.87;1005.58;1546.66;4690.12;127;198;283;0;8;0;Driving
-390.3;21.9;936.5;2282.34;3738.29;8878.38;190;211;369;0;12;0;Driving
-335.17;-13.2;945.0;912.27;2216.29;6470.07;114;198;429;0;15;0;Driving
-293.9;-41.5;951.2;3752.62;3048.18;10372.56;246;247;431;0;9;0;Driving
-332.6;-23.27;959.53;1968.57;2443.06;3789.78;151;182;248;0;7;0;Driving
-356.77;11.7;937.2;646.05;1747.21;2475.43;103;174;184;0;8;0;Driving
-357.7;42.5;931.87;1281.81;3182.85;4073.25;135;225;294;0;10;0;Driving
-355.5;66.73;924.6;715.98;987.73;3266.91;118;118;220;0;0;0;Driving
-359.97;55.17;935.47;1001.43;1903.21;5390.38;170;184;285;0;5;0;Driving
-349.0;46.33;928.73;1230.6;2162.82;4165.33;160;179;224;0;6;0;Driving
-355.83;34.33;935.57;2116.14;3007.62;3158.25;208;230;228;0;6;0;Driving
-361.43;51.5;937.03;2608.71;3168.05;7697.7;279;277;391;0;6;0;Driving
-337.6;-8.93;953.3;1453.84;3090.13;3337.68;174;209;249;0;8;0;Driving
-332.07;3.63;953.73;1119.33;2726.3;5063.13;126;178;258;0;6;0;Driving
-355.23;57.67;938.13;1263.51;3796.16;4689.52;153;257;260;0;5;0;Driving
-355.4;85.1;921.93;752.24;3734.62;1987.6;98;227;166;0;4;0;Driving
-334.07;4.47;944.87;929.06;5338.98;7213.45;124;240;315;0;7;0;Driving
-352.03;71.23;909.17;1796.57;3781.25;3877.81;179;237;286;0;5;0;Driving
-360.63;62.37;922.2;1678.43;4518.7;7148.96;146;246;358;0;8;0;Driving
-362.9;33.9;954.77;2040.69;5012.49;6894.18;165;287;330;0;4;0;Driving
-353.97;28.2;923.03;1044.37;6512.09;1894.83;136;298;150;0;7;0;Driving
-355.17;22.8;943.8;837.14;2381.16;2922.49;138;230;219;0;12;0;Driving
-341.87;-26.9;943.37;2012.85;7396.89;4287.57;163;386;304;0;9;0;Driving
-343.8;26.17;955.3;1095.76;4809.07;9584.68;108;283;344;0;7;0;Driving
-364.67;75.13;941.27;2102.22;2056.25;3467.33;220;202;276;0;2;0;Driving
-364.6;58.8;920.6;2710.77;1704.29;6032.44;212;158;343;0;6;0;Driving
-340.73;24.4;931.93;470.73;1733.84;1491.06;82;166;157;0;14;0;Driving
-362.13;13.9;947.8;789.32;1346.49;3079.23;114;155;197;0;13;0;Driving
-390.33;27.93;916.77;972.96;2348.06;3641.31;132;249;269;0;8;0;Driving
-379.07;34.6;916.67;1345.33;3917.37;3839.82;136;213;257;0;6;0;Driving
-387.87;35.67;942.2;2068.78;3482.69;10944.36;180;248;365;0;8;0;Driving
-399.67;34.43;902.53;2456.02;2537.25;10054.25;235;201;433;0;10;0;Driving
-403.83;44.77;914.97;853.61;3025.25;2942.83;122;218;221;0;10;0;Driving
-364.03;34.4;939.33;1441.03;3821.64;5182.62;158;245;268;0;10;0;Driving
-353.4;25.4;940.2;3160.97;5099.37;8617.36;185;314;346;0;10;0;Driving
-396.3;29.73;919.8;1192.94;4336.2;7639.49;152;220;354;0;13;0;Driving
-395.73;10.57;913.43;1504.13;4556.98;6969.78;199;248;354;0;14;0;Driving
-399.03;25.57;910.57;1680.1;2722.91;6538.51;172;241;307;0;10;0;Driving
-423.83;11.53;910.0;1374.94;1707.65;4618.67;136;187;301;0;13;0;Driving
-453.73;27.43;907.13;1742.33;1775.11;2582.05;159;175;232;0;18;0;Driving
-480.0;13.37;882.57;1812.0;1624.9;2803.51;163;156;238;0;19;0;Driving
-521.53;-2.03;864.27;1063.58;1526.1;1152.0;135;211;130;0;12;0;Driving
-497.83;9.93;878.07;2085.41;1642.4;1000.46;179;156;131;0;14;0;Driving
-550.53;-23.47;865.37;792.45;2361.18;977.3;130;161;113;0;9;0;Driving
-422.33;-97.47;912.7;9668.96;4825.45;5454.08;297;330;357;0;4;0;Driving
-242.17;-185.0;975.03;3925.34;6480.8;3528.03;251;363;291;0;2;0;Driving
-360.23;44.73;923.03;1793.05;6461.46;918.37;151;323;111;0;5;0;Driving
-433.87;288.27;884.73;684.12;2826.53;500.73;104;238;96;0;0;0;Driving
-429.83;314.4;895.37;728.21;1737.11;890.1;94;175;129;0;0;0;Driving
-343.73;83.07;926.23;1293.53;12512.53;970.65;135;447;121;0;5;0;Driving
-234.9;-301.33;1018.4;3003.56;3190.96;4231.57;237;201;274;0;0;0;Driving
-212.53;-94.13;979.4;2212.45;10826.32;2228.31;186;370;239;0;9;0;Driving
-218.97;106.63;987.47;1585.1;7448.77;2371.85;183;330;214;0;8;0;Driving
-264.57;80.47;968.6;4079.18;1276.98;2136.44;273;137;224;0;2;0;Driving
-327.8;32.7;934.93;3174.16;3344.61;3770.46;208;197;275;0;20;0;Driving
-285.5;41.63;951.67;989.12;2894.7;1843.82;142;244;203;0;8;0;Driving
-292.5;48.27;967.2;534.38;1745.26;2702.69;99;177;235;0;7;0;Driving
-302.73;58.53;951.43;679.93;2927.18;3350.58;120;193;236;0;6;0;Driving
-303.5;39.97;939.7;297.25;2155.97;2206.94;73;172;177;0;12;0;Driving
-321.13;36.6;958.57;723.58;1722.37;3407.85;119;183;308;0;16;0;Driving
-326.47;31.27;946.73;250.52;719.4;998.2;70;118;129;0;6;0;Driving
-355.57;5.03;941.57;1956.98;1502.77;629.71;212;137;102;0;14;0;Driving
-304.9;10.33;962.2;1083.36;3855.76;1287.36;115;246;145;0;23;0;Driving
-319.5;11.57;942.93;554.78;2685.11;939.13;98;242;135;0;17;0;Driving
-311.67;16.17;959.27;646.82;5380.67;3388.46;110;309;218;0;17;0;Driving
-302.67;9.33;938.57;739.56;3957.76;3266.58;113;215;279;0;21;0;Driving
-342.7;-6.07;942.7;2582.34;3840.0;2311.88;203;268;186;0;18;0;Driving
-324.37;51.03;956.07;1524.03;8909.7;3179.73;173;360;234;0;16;0;Driving
-337.2;56.93;926.17;1125.96;8574.93;1963.21;134;311;185;0;13;0;Driving
-342.1;68.9;941.37;1309.62;7738.76;2235.63;170;287;246;0;12;0;Driving
-337.67;37.47;945.6;1430.82;8866.52;2260.17;176;386;195;0;12;0;Driving
-340.03;58.87;924.63;1210.37;5827.72;2165.37;147;302;233;0;10;0;Driving
-336.23;22.03;947.7;687.98;7827.57;1704.41;105;294;167;0;12;0;Driving
-352.23;58.13;931.8;1112.25;5159.18;1374.89;120;283;138;0;10;0;Driving
-347.23;44.03;938.27;755.31;4931.83;1155.86;116;224;137;0;10;0;Driving
-349.3;42.43;939.9;1249.28;6295.85;3501.36;138;311;247;0;11;0;Driving
-359.97;70.83;935.8;1796.7;7270.27;3568.09;154;383;229;0;8;0;Driving
-346.67;34.43;924.73;958.62;7847.71;1013.6;140;309;117;0;9;0;Driving
-357.33;36.67;939.77;1426.76;7405.49;2657.25;146;314;238;0;9;0;Driving
-349.13;38.2;929.43;1034.52;6845.23;3721.98;125;313;235;0;5;0;Driving
-357.9;46.47;927.43;1341.56;5144.12;3333.78;143;267;245;0;6;0;Driving
-390.73;44.73;928.53;2069.6;4434.13;8960.38;217;262;385;0;8;0;Driving
-382.93;32.47;923.97;910.4;3974.12;1549.23;116;262;175;0;11;0;Driving
-368.0;33.57;934.93;942.93;6498.58;4224.86;131;281;269;0;10;0;Driving
-360.7;21.83;926.8;876.41;3303.67;3461.96;113;209;214;0;11;0;Driving
-366.03;46.03;924.47;770.7;3776.17;2638.58;127;220;201;0;11;0;Driving
-382.57;33.7;928.43;2501.65;3260.74;9154.91;172;239;360;0;9;0;Driving
-391.87;44.93;913.87;2203.32;3805.46;7569.78;227;266;295;0;8;0;Driving
-385.23;14.1;932.2;799.05;4069.69;3118.16;120;281;191;0;18;0;Driving
-453.4;-7.3;904.73;6651.37;6043.08;4865.46;377;358;295;0;17;0;Driving
-473.97;-44.9;865.73;4827.43;5611.89;4301.06;254;282;288;0;11;0;Driving
-491.93;-52.77;877.83;5660.8;4851.71;7777.41;244;282;388;0;8;0;Driving
-528.07;-57.53;866.97;3391.93;2279.85;1367.43;261;205;126;0;8;0;Driving
-478.07;-43.57;899.8;1743.53;1871.71;852.16;173;134;134;0;8;0;Driving
-540.6;-86.53;856.77;1118.04;1917.05;1387.45;132;168;160;0;2;0;Driving
-389.6;-84.23;919.73;13925.91;2838.51;3627.0;512;214;263;0;4;0;Driving
-212.57;-159.2;1000.43;1936.85;5249.16;4051.78;209;315;364;0;0;0;Driving
-381.13;77.67;919.27;2823.92;7335.89;492.13;170;319;75;0;6;0;Driving
-423.57;290.6;890.33;417.25;2496.71;1128.02;81;170;160;0;0;0;Driving
-411.37;331.73;886.1;582.77;1920.73;1614.82;99;206;170;0;0;0;Driving
-334.2;64.97;933.97;2339.83;22186.57;655.3;191;525;92;0;1;0;Driving
-206.33;-255.6;992.73;1715.02;3874.97;1179.0;203;234;164;0;0;0;Driving
-241.3;-80.93;976.97;13128.68;10062.13;3772.77;381;336;234;0;4;0;Driving
-203.9;43.1;1019.93;1613.16;7000.02;4879.46;216;315;285;0;11;0;Driving
-236.27;85.33;974.7;581.73;2902.16;1611.74;87;213;145;0;2;0;Driving
-311.77;78.43;948.43;5030.38;6536.38;6840.05;235;325;456;0;13;0;Driving
-296.6;40.8;962.13;1036.97;4317.36;4925.38;136;250;344;0;15;0;Driving
-300.17;26.0;964.67;1113.94;3030.6;4990.02;135;270;297;0;11;0;Driving
-299.0;19.03;964.1;336.53;2599.03;3412.89;71;236;241;0;15;0;Driving
-354.1;25.93;933.73;2268.69;4042.86;1712.46;205;299;184;0;12;0;Driving
-332.4;-9.07;946.2;525.37;3209.06;2428.09;88;203;211;0;8;0;Driving
-354.83;1.17;943.17;455.81;1009.94;3307.07;87;111;210;0;18;0;Driving
-372.13;18.77;928.27;685.05;1735.98;1821.13;107;143;188;0;11;0;Driving
-387.67;3.2;922.07;578.82;1713.36;1700.66;99;160;162;0;14;0;Driving
-456.8;-4.17;908.33;2639.29;2217.47;3210.09;189;289;273;0;18;0;Driving
-483.57;0.63;880.33;2692.31;3954.43;1885.29;205;268;203;0;12;0;Driving
-532.5;-27.2;863.23;817.65;5287.96;1527.11;149;369;129;0;9;0;Driving
-551.83;-45.93;883.83;2243.81;12091.2;1899.67;221;498;165;0;15;0;Driving
-441.7;-101.73;905.77;9531.34;6936.46;3403.85;333;329;273;0;8;0;Driving
-238.43;-150.73;995.23;1058.38;4526.2;3076.98;136;259;293;0;0;0;Driving
-333.3;61.0;932.9;3153.34;5042.93;1663.96;161;251;171;0;7;0;Driving
-424.8;264.53;889.73;552.49;2651.18;877.73;93;186;121;0;0;0;Driving
-421.47;331.9;888.8;730.32;586.42;440.63;90;94;87;0;0;0;Driving
-341.83;166.37;936.43;888.47;17667.97;787.25;108;419;121;0;3;0;Driving
-233.97;-120.73;978.37;5763.17;4079.93;2340.5;271;304;176;0;1;0;Driving
-156.0;-58.13;1017.2;1345.27;7990.58;2091.69;174;386;203;0;6;0;Driving
-193.2;28.27;1005.77;2137.43;6140.13;2879.45;218;310;224;0;15;0;Driving
-258.67;21.23;970.27;6008.09;2543.11;3413.86;261;219;252;0;15;0;Driving
-282.5;43.8;966.77;2504.78;1278.29;2211.11;195;159;173;0;2;0;Driving
-285.67;36.7;950.13;469.76;3278.41;2938.45;91;246;214;0;9;0;Driving
-305.33;36.6;954.2;549.49;2765.51;1906.16;102;240;195;0;10;0;Driving
-297.5;55.03;967.33;200.05;1946.1;2148.62;58;174;207;0;4;0;Driving
-288.63;38.2;959.33;441.77;3113.29;3119.89;100;227;229;0;9;0;Driving
-325.8;38.97;944.9;813.03;3252.63;3531.96;114;259;229;0;10;0;Driving
-397.47;17.3;922.27;816.72;2350.48;2859.4;141;197;233;0;16;0;Driving
-395.73;27.4;919.87;633.2;4405.84;2910.92;108;253;235;0;11;0;Driving
-388.53;2.23;918.37;875.85;1930.45;3600.23;115;174;240;0;14;0;Driving
-413.83;-3.23;920.3;2363.81;4786.25;2782.68;203;257;215;0;11;0;Driving
-481.0;9.1;886.17;2756.13;4271.16;2592.81;242;258;229;0;13;0;Driving
-495.53;-14.93;891.77;3957.25;4427.93;2430.91;263;259;185;0;20;0;Driving
-526.43;-10.27;879.23;1142.51;3311.93;1594.98;150;254;173;0;15;0;Driving
-506.5;-99.03;885.97;1900.18;5264.97;1179.03;179;275;124;0;4;0;Driving
-339.27;-149.5;966.3;1881.66;3281.52;2055.14;160;301;220;0;0;0;Driving
-328.97;-96.0;939.73;6729.7;4567.6;3773.86;427;229;322;0;0;0;Driving
-433.83;198.6;898.6;1338.07;14617.44;720.17;152;481;126;0;0;0;Driving
-425.3;343.93;907.8;1067.41;3168.33;912.16;127;241;119;0;0;0;Driving
-339.73;199.6;949.2;2552.2;17005.51;1457.03;171;459;173;0;3;0;Driving
-194.83;-175.63;1002.83;2405.87;4451.23;3349.14;194;265;244;0;0;0;Driving
-148.07;-122.37;1042.3;2171.73;3716.83;2731.94;192;255;218;0;2;0;Driving
-222.07;47.4;975.03;491.26;2463.64;1757.3;88;197;181;0;7;0;Driving
-306.67;50.03;951.47;5152.89;4680.83;1773.92;264;304;231;0;12;0;Driving
-252.13;77.9;993.87;1228.92;3720.16;2728.85;139;272;202;0;6;0;Driving
-258.77;61.1;952.43;687.18;3670.16;2397.31;115;218;184;0;10;0;Driving
-333.9;24.77;948.67;2268.56;2851.58;3436.42;217;226;236;0;12;0;Driving
-336.9;25.6;946.07;1724.29;2083.64;3031.13;220;175;244;0;15;0;Driving
-336.77;22.63;936.93;320.85;1474.9;839.33;76;156;106;0;13;0;Driving
-326.4;11.23;946.6;322.31;2689.71;3264.37;70;235;213;0;15;0;Driving
-328.37;18.83;936.83;474.1;2350.01;2540.47;101;241;198;0;6;0;Driving
-332.73;32.7;942.47;506.06;2148.81;2166.78;103;183;193;0;9;0;Driving
-336.97;29.8;937.9;506.63;1847.69;1586.36;111;164;166;0;11;0;Driving
-328.67;22.17;946.53;328.69;1791.74;1741.98;65;193;188;0;16;0;Driving
-338.27;38.87;943.67;584.6;1540.65;1663.76;102;141;165;0;8;0;Driving
-337.17;22.83;948.9;500.41;1250.47;1566.42;96;155;189;0;16;0;Driving
-331.13;19.67;939.13;939.65;2726.49;2874.32;138;210;200;0;10;0;Driving
-331.33;32.07;938.67;668.02;1670.13;2089.49;137;166;193;0;10;0;Driving
-341.8;30.6;935.83;1532.83;2731.44;4042.54;194;234;222;0;13;0;Driving
-338.23;29.4;935.13;732.71;2180.71;2943.65;141;193;210;0;16;0;Driving
-350.0;21.17;940.57;529.07;2022.01;2988.65;83;183;249;0;14;0;Driving
-344.97;11.4;927.53;2491.63;3466.37;7475.98;235;229;422;0;16;0;Driving
-380.2;25.47;944.4;1416.49;2435.78;1889.51;161;210;188;0;14;0;Driving
-354.43;16.47;931.03;506.45;2551.92;3717.97;100;183;307;0;11;0;Driving
-361.07;36.07;936.5;666.0;1332.8;1431.72;107;183;152;0;4;0;Driving
-359.1;26.3;937.27;1059.02;2052.54;6232.06;147;199;331;0;14;0;Driving
-354.6;16.57;934.57;1018.91;1572.11;3817.11;115;163;214;0;16;0;Driving
-359.23;30.27;936.97;1485.51;2514.93;3822.37;162;229;236;0;17;0;Driving
-350.1;2.93;934.23;490.29;2736.66;2080.91;106;215;202;0;17;0;Driving
-351.83;-6.13;930.63;758.07;1673.12;2303.63;129;166;232;0;16;0;Driving
-328.37;15.63;949.73;1355.17;2579.1;4019.13;164;204;272;0;19;0;Driving
-339.4;1.03;959.33;633.51;3428.77;2048.29;117;261;173;0;17;0;Driving
-322.2;13.17;931.57;1455.63;4107.41;6362.91;165;311;329;0;16;0;Driving
-327.9;20.3;943.63;462.09;3196.94;2783.57;84;205;212;0;14;0;Driving
-325.9;37.4;953.47;979.22;3847.37;3544.98;116;253;248;0;11;0;Driving
-320.6;10.33;945.93;585.84;3753.96;2584.26;97;210;219;0;8;0;Driving
-350.83;9.33;946.2;3627.41;2715.09;3147.09;260;173;219;0;12;0;Driving
-330.6;24.03;933.4;435.37;2326.77;2721.24;80;197;186;0;14;0;Driving
-383.3;25.77;938.8;872.81;3629.45;3668.83;120;259;203;0;13;0;Driving
-391.5;16.33;909.7;540.45;1839.62;1641.68;96;172;160;0;12;0;Driving
-397.37;13.97;917.8;1743.1;4189.23;6150.56;211;290;331;0;15;0;Driving
-385.63;1.7;921.57;1274.9;3818.21;4633.51;198;299;292;0;18;0;Driving
-385.13;-8.7;921.73;708.18;1239.41;3900.33;116;151;279;0;9;0;Driving
-401.87;-2.3;916.43;2192.12;3855.14;2263.78;171;267;220;0;16;0;Driving
-408.17;3.5;902.0;1409.47;2060.38;2164.47;129;167;209;0;14;0;Driving
-420.77;-1.63;909.43;3948.45;4321.17;2654.05;234;270;207;0;12;0;Driving
-477.03;13.13;875.97;2623.9;5035.12;2301.63;208;275;191;0;10;0;Driving
-492.5;-10.83;881.83;2911.38;3596.81;1784.67;187;233;219;0;14;0;Driving
-406.03;-3.03;911.8;1482.23;1066.17;1439.09;191;123;161;0;16;0;Driving
-423.47;-3.83;901.3;778.12;2628.74;1362.88;109;194;202;0;13;0;Driving
-454.03;-27.77;894.27;600.37;3998.11;1262.4;115;276;122;0;12;0;Driving
-453.83;-37.37;888.03;651.27;2753.03;1073.3;107;213;132;0;7;0;Driving
-364.47;-84.97;936.7;1119.52;2504.97;532.68;138;216;116;0;2;0;Driving
-295.4;-190.17;955.0;2671.57;4127.94;3021.4;281;344;205;0;0;0;Driving
-395.07;50.23;917.17;529.93;12092.25;1334.87;93;389;153;0;7;0;Driving
-454.63;335.03;878.17;332.57;2377.63;406.74;78;210;66;0;0;0;Driving
-405.7;328.8;905.73;2215.28;3887.56;497.06;186;247;77;0;0;0;Driving
-252.83;-34.2;968.3;2125.34;15874.36;2695.81;212;459;221;0;3;0;Driving
-200.0;-205.37;999.5;2467.67;5030.83;2267.98;197;336;182;0;0;0;Driving
-200.43;-29.47;998.53;1283.18;5863.38;2475.85;152;328;264;0;7;0;Driving
-293.67;22.6;963.4;4635.02;3306.84;2891.57;212;238;219;0;14;0;Driving
-258.97;30.23;982.47;1553.23;5814.31;1330.85;185;304;182;0;17;0;Driving
-306.3;48.6;963.5;1062.68;3848.37;3389.32;134;237;229;0;9;0;Driving
-312.4;40.47;941.4;475.97;1193.65;675.84;96;130;126;0;6;0;Driving
-330.87;48.7;954.1;598.32;2217.68;1502.56;115;198;175;0;10;0;Driving
-361.17;68.13;934.37;1216.07;4454.72;3796.37;164;257;321;0;4;0;Driving
-354.3;63.93;942.57;2059.54;2470.0;8793.31;166;252;338;0;3;0;Driving
-368.93;49.7;957.43;1203.93;4757.08;4297.05;153;293;257;0;10;0;Driving
-383.17;46.63;913.93;218.07;1538.77;542.73;74;142;110;0;6;0;Driving
-380.27;25.9;930.7;565.33;2187.82;1630.54;115;182;155;0;7;0;Driving
-395.23;33.63;924.97;797.45;1042.83;2121.03;112;154;208;0;6;0;Driving
-382.43;19.07;916.33;724.05;2568.66;2359.56;124;249;204;0;10;0;Driving
-421.67;4.03;906.17;2722.82;5408.83;2627.01;226;341;226;0;14;0;Driving
-429.6;-33.7;909.53;1604.11;3349.01;1500.25;160;238;193;0;12;0;Driving
-384.73;-124.67;943.97;1743.4;3154.96;1175.9;172;201;140;0;0;0;Driving
-369.23;-175.53;931.63;1618.78;4370.45;4263.3;161;288;213;0;0;0;Driving
-319.6;-157.7;973.37;3517.57;2498.48;3112.43;218;211;224;0;0;0;Driving
-340.4;-138.33;952.43;1880.17;2588.82;3036.18;153;205;267;0;0;0;Driving
-397.9;-50.7;920.93;1920.22;4557.01;1397.8;195;250;160;0;13;0;Driving
-452.1;-100.03;903.67;6522.69;7952.03;3586.22;399;415;269;0;7;0;Driving
-402.53;-146.33;914.0;4958.78;4583.56;3029.4;245;330;247;0;2;0;Driving
-302.8;-168.37;961.8;3472.83;1799.37;1557.43;213;178;153;0;0;0;Driving
-293.1;6.83;956.13;1485.49;5355.14;1812.65;177;328;184;0;9;0;Driving
-416.87;168.47;906.1;907.52;1967.98;1498.49;113;188;191;0;0;0;Driving
-394.57;232.83;904.57;421.51;1144.61;455.98;75;178;86;0;0;0;Driving
-425.63;272.5;898.33;233.9;1863.25;1191.42;61;205;186;0;0;0;Driving
-412.5;280.77;901.57;223.12;1076.18;313.98;61;134;81;0;0;0;Driving
-394.07;250.87;912.83;756.6;2756.32;845.87;102;177;114;0;0;0;Driving
-330.6;72.97;933.87;418.11;10595.63;442.45;106;393;86;0;8;0;Driving
-278.57;-171.73;980.97;2187.78;7517.46;2512.3;215;324;206;0;0;0;Driving
-271.17;-174.77;965.77;3182.67;4884.45;2554.71;208;272;163;0;0;0;Driving
-246.5;46.83;984.6;2342.32;6281.21;2579.37;211;288;262;0;1;0;Driving
-320.93;143.17;956.47;401.4;3139.27;1017.05;73;206;111;0;0;0;Driving
-326.3;248.23;936.33;284.14;2575.91;399.69;63;192;73;0;0;0;Driving
-318.37;79.87;948.1;1137.17;7543.85;769.09;115;344;94;0;3;0;Driving
-355.27;37.53;944.7;5609.33;10603.18;7555.54;306;473;435;0;17;0;Driving
-317.57;-28.33;941.37;1662.38;2619.82;5642.43;182;202;427;0;14;0;Driving
-325.9;-28.13;941.63;2233.89;4040.32;3868.37;200;277;297;0;16;0;Driving
-312.57;-5.03;943.07;2844.78;8678.5;11160.26;264;397;573;0;14;0;Driving
-330.0;-8.27;946.1;2648.33;14104.66;8407.22;236;682;390;0;15;0;Driving
-328.4;-30.57;942.77;1277.44;3481.11;4030.11;158;234;290;0;10;0;Driving
-351.4;39.07;952.7;8133.91;15527.0;23540.41;374;574;596;0;16;0;Driving
-309.73;39.73;946.43;967.6;6654.0;8930.11;134;308;518;0;12;0;Driving
-320.97;32.4;941.07;3366.37;3727.44;11311.13;270;274;502;0;10;0;Driving
-309.03;49.13;970.37;1310.83;2480.65;6272.83;128;201;447;0;9;0;Driving
-341.47;28.6;941.1;3890.38;3946.97;2460.36;243;282;186;0;13;0;Driving
-316.03;39.67;950.1;808.77;3341.96;3715.56;101;282;289;0;16;0;Driving
-331.13;9.47;948.33;578.25;2224.58;1340.09;117;204;169;0;15;0;Driving
-348.63;58.37;932.57;371.23;1628.17;656.71;83;158;95;0;6;0;Driving
-351.47;24.6;941.8;500.58;2720.77;868.96;105;244;117;0;14;0;Driving
-378.57;39.3;915.0;794.91;1038.41;1568.33;117;141;164;0;5;0;Driving
-370.83;36.8;922.53;405.41;2089.63;4028.38;75;169;237;0;11;0;Driving
-377.43;41.07;932.67;1036.91;2533.93;2979.56;138;223;250;0;10;0;Driving
-374.77;43.7;930.93;1568.85;3500.48;5882.2;191;215;311;0;11;0;Driving
-349.0;28.53;937.47;620.0;2597.38;1710.98;104;240;230;0;9;0;Driving
-348.3;34.4;936.33;402.81;1647.37;933.56;83;178;129;0;11;0;Driving
-358.17;29.07;928.77;646.54;1536.6;1671.38;88;150;187;0;13;0;Driving
-370.77;22.1;934.33;507.85;1358.16;1009.49;99;158;137;0;11;0;Driving
-394.47;46.23;915.2;655.32;2236.05;2285.43;101;206;261;0;8;0;Driving
-406.33;66.37;937.5;7240.16;19691.63;23009.32;341;591;541;0;16;0;Driving
-395.6;-2.2;941.3;5133.84;20963.69;31787.81;383;539;795;0;16;0;Driving
-385.37;19.8;924.8;2259.1;6388.43;25291.43;226;430;664;0;16;0;Driving
-372.17;20.27;922.8;2975.61;5751.73;12738.89;271;297;509;0;17;0;Driving
-366.93;11.77;927.77;4695.93;13685.91;10798.38;335;539;394;0;18;0;Driving
-365.9;26.03;937.73;7374.09;25382.23;16133.06;407;967;599;0;14;0;Driving
-370.93;16.43;927.13;1489.4;4631.58;4079.12;158;332;272;0;10;0;Driving
-366.27;35.0;932.33;11005.93;11421.47;27874.96;532;545;784;0;11;0;Driving
-408.37;80.97;925.03;4490.43;28283.97;28609.1;300;992;1064;0;7;0;Driving
-354.73;109.27;936.8;451.8;1668.0;1448.29;85;187;159;0;0;0;Driving
-351.03;11.4;939.6;675.77;3364.44;1883.31;107;243;173;0;15;0;Driving
-346.1;1.13;941.6;549.22;1787.58;867.44;123;232;140;0;14;0;Driving
-365.73;0.03;929.37;1079.26;4337.23;1441.3;144;280;156;0;18;0;Driving
-362.73;18.47;930.8;353.73;1265.38;803.69;76;135;125;0;10;0;Driving
-347.03;-13.73;923.2;192.23;1495.2;408.09;55;169;84;0;10;0;Driving
-369.67;-2.47;927.7;380.42;1263.78;494.41;66;133;83;0;11;0;Driving
-396.43;-32.4;925.53;855.38;2753.84;1334.85;112;233;159;0;10;0;Driving
-442.83;-34.87;906.53;1887.27;4774.18;2002.05;161;337;183;0;13;0;Driving
-458.67;-25.63;903.37;1994.42;4478.23;1383.23;208;309;161;0;11;0;Driving
-416.23;-16.3;913.7;1453.45;1290.21;6104.28;150;208;498;0;9;0;Driving
-439.73;-25.33;908.8;5157.93;906.36;1255.16;192;105;127;0;7;0;Driving
-497.27;-45.93;884.3;4880.33;674.13;872.88;197;91;112;0;2;0;Driving
-440.47;-24.1;909.83;2795.52;360.42;539.87;156;68;91;0;3;0;Driving
-114.5;62.67;1019.1;4615.98;2693.49;3781.96;340;205;201;0;7;0;Driving
-260.17;62.5;975.13;11882.14;2589.12;4370.52;347;244;287;0;5;0;Driving
-349.47;23.5;949.73;2284.52;1329.32;1931.0;196;148;183;0;8;0;Driving
-340.2;19.73;938.9;2274.03;1368.33;1149.29;164;148;140;0;5;0;Driving
-358.17;19.97;940.6;985.34;761.63;395.31;119;122;79;0;7;0;Driving
-352.43;23.67;930.27;1342.78;4223.36;1534.86;209;311;172;0;14;0;Driving
-336.9;6.53;951.1;1149.09;671.38;1426.42;155;121;213;0;11;0;Driving
-341.33;16.47;943.2;464.22;526.85;417.76;88;97;83;0;11;0;Driving
-333.17;15.53;928.37;157.27;522.32;241.83;50;89;66;0;5;0;Driving
-335.83;28.5;932.63;501.14;903.78;456.5;99;131;78;0;5;0;Driving
-351.17;37.2;942.4;246.14;374.56;254.31;64;86;63;0;0;0;Driving
